address_id,house_no,street,purok,barangay_id
5955,H377,"Bonifacio Ave.","Purok 4",19
5956,H500,"Lapu-Lapu Ave.","Purok 6",37
5957,H112,"Lapu-Lapu Ave.","Purok 10",21
5958,H874,"Narra St.","Purok 10",17
5959,H923,"Mabini St.","Purok 3",4
5960,H765,"Mabini St.","Purok 2",9
5961,H164,"Del Pilar St.","Purok 5",2
5962,H288,"Lapu-Lapu Ave.","Purok 6",41
5963,H309,"Narra St.","Purok 10",35
5964,H403,"Narra St.","Purok 4",11
5965,H266,"Quezon Blvd.","Purok 9",7
5966,H418,"Rizal St.","Purok 9",18
5967,H954,"Lapu-Lapu Ave.","Purok 4",16
5968,H484,"Narra St.","Purok 5",13
5969,H377,"Del Pilar St.","Purok 7",26
5970,H833,"Narra St.","Purok 5",16
5971,H923,"Aguinaldo St.","Purok 6",37
5972,H403,"Magallanes St.","Purok 7",26
5973,H870,"Quezon Blvd.","Purok 1",5
5974,H016,"Aguinaldo St.","Purok 4",38
5975,H401,"Lapu-Lapu Ave.","Purok 10",32
5976,H657,"Aguinaldo St.","Purok 2",35
5977,H755,"Narra St.","Purok 7",43
5978,H586,"Rizal St.","Purok 7",35
5979,H948,"Mabini St.","Purok 7",15
5980,H464,"Kalayaan Rd.","Purok 8",44
5981,H123,"Del Pilar St.","Purok 3",22
5982,H336,"Magallanes St.","Purok 6",25
5983,H045,"Narra St.","Purok 6",32
5984,H782,"Lapu-Lapu Ave.","Purok 8",11
5985,H484,"Aguinaldo St.","Purok 7",26
5986,H218,"Mabini St.","Purok 5",30
5987,H474,"Narra St.","Purok 4",28
5988,H818,"Aguinaldo St.","Purok 8",28
5989,H062,"Mabini St.","Purok 9",37
5990,H728,"Lapu-Lapu Ave.","Purok 2",41
5991,H093,"Kalayaan Rd.","Purok 2",33
5992,H772,"Mabini St.","Purok 1",8
5993,H322,"Quezon Blvd.","Purok 8",41
5994,H050,"Bonifacio Ave.","Purok 7",12
5995,H059,"Del Pilar St.","Purok 5",30
5996,H192,"Mabini St.","Purok 7",36
5997,H748,"Aguinaldo St.","Purok 1",20
5998,H368,"Rizal St.","Purok 4",38
5999,H658,"Magallanes St.","Purok 7",43
6000,H020,"Mabini St.","Purok 10",16
6001,H135,"Aguinaldo St.","Purok 7",33
6002,H815,"Magallanes St.","Purok 5",19
6003,H815,"Narra St.","Purok 2",7
6004,H157,"Del Pilar St.","Purok 5",23
6005,H553,"Kalayaan Rd.","Purok 5",34
6006,H769,"Aguinaldo St.","Purok 10",35
6007,H709,"Magallanes St.","Purok 8",35
6008,H624,"Kalayaan Rd.","Purok 5",25
6009,H856,"Bonifacio Ave.","Purok 4",34
6010,H452,"Aguinaldo St.","Purok 7",35
6011,H357,"Magallanes St.","Purok 9",14
6012,H574,"Rizal St.","Purok 8",21
6013,H947,"Magallanes St.","Purok 8",25
6014,H444,"Aguinaldo St.","Purok 8",18
6015,H616,"Magallanes St.","Purok 7",36
6016,H247,"Quezon Blvd.","Purok 3",30
6017,H717,"Narra St.","Purok 6",11
6018,H491,"Rizal St.","Purok 9",19
6019,H076,"Mabini St.","Purok 1",29
6020,H452,"Kalayaan Rd.","Purok 8",29
6021,H848,"Bonifacio Ave.","Purok 3",9
6022,H265,"Mabini St.","Purok 7",31
6023,H310,"Lapu-Lapu Ave.","Purok 6",12
6024,H342,"Del Pilar St.","Purok 9",34
6025,H448,"Del Pilar St.","Purok 2",36
6026,H898,"Mabini St.","Purok 6",12
6027,H850,"Magallanes St.","Purok 2",7
6028,H819,"Magallanes St.","Purok 4",30
6029,H443,"Magallanes St.","Purok 4",15
6030,H094,"Bonifacio Ave.","Purok 4",25
6031,H457,"Magallanes St.","Purok 6",33
6032,H885,"Rizal St.","Purok 7",34
6033,H510,"Del Pilar St.","Purok 4",31
6034,H625,"Lapu-Lapu Ave.","Purok 4",24
6035,H993,"Aguinaldo St.","Purok 4",41
6036,H425,"Magallanes St.","Purok 3",3
6037,H146,"Magallanes St.","Purok 5",26
6038,H251,"Lapu-Lapu Ave.","Purok 7",43
6039,H819,"Del Pilar St.","Purok 2",37
6040,H862,"Magallanes St.","Purok 2",39
6041,H787,"Quezon Blvd.","Purok 5",18
6042,H230,"Mabini St.","Purok 7",22
6043,H979,"Narra St.","Purok 10",13
6044,H731,"Del Pilar St.","Purok 4",33
6045,H023,"Aguinaldo St.","Purok 3",30
6046,H883,"Aguinaldo St.","Purok 7",2
6047,H577,"Bonifacio Ave.","Purok 9",14
6048,H860,"Mabini St.","Purok 6",28
6049,H503,"Aguinaldo St.","Purok 6",2
6050,H949,"Rizal St.","Purok 6",26
6051,H072,"Rizal St.","Purok 1",3
6052,H133,"Quezon Blvd.","Purok 3",24
6053,H834,"Narra St.","Purok 5",28
6054,H122,"Aguinaldo St.","Purok 8",9
6055,H774,"Kalayaan Rd.","Purok 10",7
6056,H080,"Magallanes St.","Purok 6",32
6057,H710,"Narra St.","Purok 9",36
6058,H873,"Narra St.","Purok 3",31
6059,H950,"Narra St.","Purok 1",7
6060,H075,"Rizal St.","Purok 1",4
6061,H550,"Lapu-Lapu Ave.","Purok 7",26
6062,H776,"Magallanes St.","Purok 6",38
6063,H788,"Narra St.","Purok 6",29
6064,H705,"Rizal St.","Purok 10",5
6065,H286,"Bonifacio Ave.","Purok 1",2
6066,H049,"Mabini St.","Purok 2",39
6067,H462,"Narra St.","Purok 2",34
6068,H861,"Lapu-Lapu Ave.","Purok 9",7
6069,H666,"Quezon Blvd.","Purok 6",37
6070,H664,"Narra St.","Purok 9",24
6071,H221,"Aguinaldo St.","Purok 9",37
6072,H465,"Magallanes St.","Purok 4",18
6073,H846,"Magallanes St.","Purok 3",42
6074,H978,"Kalayaan Rd.","Purok 3",5
6075,H657,"Kalayaan Rd.","Purok 3",2
6076,H649,"Lapu-Lapu Ave.","Purok 2",5
6077,H626,"Narra St.","Purok 10",1
6078,H927,"Del Pilar St.","Purok 2",13
6079,H481,"Quezon Blvd.","Purok 5",6
6080,H350,"Rizal St.","Purok 2",19
6081,H724,"Quezon Blvd.","Purok 5",21
6082,H681,"Kalayaan Rd.","Purok 3",4
6083,H040,"Del Pilar St.","Purok 6",10
6084,H134,"Kalayaan Rd.","Purok 8",29
6085,H263,"Narra St.","Purok 8",43
6086,H150,"Rizal St.","Purok 8",37
6087,H008,"Rizal St.","Purok 3",28
6088,H772,"Quezon Blvd.","Purok 4",2
6089,H968,"Magallanes St.","Purok 1",31
6090,H126,"Magallanes St.","Purok 4",42
6091,H309,"Aguinaldo St.","Purok 4",17
6092,H698,"Quezon Blvd.","Purok 9",3
6093,H916,"Lapu-Lapu Ave.","Purok 7",25
6094,H590,"Lapu-Lapu Ave.","Purok 3",5
6095,H364,"Aguinaldo St.","Purok 10",42
6096,H535,"Rizal St.","Purok 6",4
6097,H395,"Del Pilar St.","Purok 5",33
6098,H706,"Quezon Blvd.","Purok 9",28
6099,H117,"Lapu-Lapu Ave.","Purok 8",13
6100,H920,"Del Pilar St.","Purok 9",40
6101,H150,"Narra St.","Purok 4",11
6102,H965,"Quezon Blvd.","Purok 10",6
6103,H668,"Magallanes St.","Purok 9",11
6104,H860,"Kalayaan Rd.","Purok 5",17
6105,H789,"Mabini St.","Purok 9",2
6106,H684,"Kalayaan Rd.","Purok 2",22
6107,H178,"Narra St.","Purok 1",38
6108,H909,"Narra St.","Purok 2",43
6109,H104,"Del Pilar St.","Purok 3",23
6110,H096,"Del Pilar St.","Purok 5",18
6111,H616,"Magallanes St.","Purok 9",16
6112,H128,"Aguinaldo St.","Purok 8",23
6113,H847,"Aguinaldo St.","Purok 9",36
6114,H721,"Rizal St.","Purok 10",30
6115,H197,"Narra St.","Purok 1",18
6116,H944,"Bonifacio Ave.","Purok 9",8
6117,H396,"Rizal St.","Purok 9",8
6118,H194,"Rizal St.","Purok 7",19
6119,H615,"Narra St.","Purok 9",20
6120,H718,"Aguinaldo St.","Purok 2",27
6121,H533,"Del Pilar St.","Purok 1",4
6122,H849,"Bonifacio Ave.","Purok 3",14
6123,H055,"Bonifacio Ave.","Purok 8",30
6124,H780,"Lapu-Lapu Ave.","Purok 2",9
6125,H832,"Aguinaldo St.","Purok 7",42
6126,H683,"Mabini St.","Purok 3",7
6127,H891,"Mabini St.","Purok 8",13
6128,H998,"Rizal St.","Purok 5",8
6129,H768,"Narra St.","Purok 6",28
6130,H853,"Aguinaldo St.","Purok 6",18
6131,H779,"Magallanes St.","Purok 3",26
6132,H720,"Aguinaldo St.","Purok 1",38
6133,H408,"Rizal St.","Purok 8",23
6134,H266,"Aguinaldo St.","Purok 3",24
6135,H884,"Narra St.","Purok 2",28
6136,H937,"Bonifacio Ave.","Purok 2",26
6137,H278,"Del Pilar St.","Purok 1",2
6138,H638,"Narra St.","Purok 10",6
6139,H107,"Rizal St.","Purok 1",44
6140,H048,"Bonifacio Ave.","Purok 8",2
6141,H876,"Rizal St.","Purok 6",32
6142,H073,"Quezon Blvd.","Purok 3",16
6143,H412,"Aguinaldo St.","Purok 10",3
6144,H933,"Quezon Blvd.","Purok 1",27
6145,H637,"Kalayaan Rd.","Purok 5",18
6146,H144,"Kalayaan Rd.","Purok 10",9
6147,H381,"Kalayaan Rd.","Purok 2",27
6148,H277,"Rizal St.","Purok 6",33
6149,H508,"Bonifacio Ave.","Purok 3",33
6150,H118,"Quezon Blvd.","Purok 7",6
6151,H485,"Quezon Blvd.","Purok 5",18
6152,H735,"Rizal St.","Purok 10",30
6153,H379,"Lapu-Lapu Ave.","Purok 1",22
6154,H536,"Quezon Blvd.","Purok 2",27
6155,H081,"Narra St.","Purok 8",39
6156,H065,"Del Pilar St.","Purok 4",7
6157,H864,"Del Pilar St.","Purok 2",22
6158,H736,"Magallanes St.","Purok 6",34
6159,H735,"Lapu-Lapu Ave.","Purok 9",10
6160,H522,"Rizal St.","Purok 6",36
6161,H281,"Mabini St.","Purok 6",32
6162,H921,"Aguinaldo St.","Purok 4",22
6163,H624,"Quezon Blvd.","Purok 10",5
6164,H873,"Kalayaan Rd.","Purok 6",15
6165,H563,"Bonifacio Ave.","Purok 9",15
6166,H422,"Del Pilar St.","Purok 6",24
6167,H179,"Rizal St.","Purok 9",15
6168,H040,"Magallanes St.","Purok 8",5
6169,H163,"Del Pilar St.","Purok 2",35
6170,H339,"Quezon Blvd.","Purok 9",7
6171,H412,"Rizal St.","Purok 3",17
6172,H442,"Quezon Blvd.","Purok 5",12
6173,H520,"Quezon Blvd.","Purok 3",13
6174,H408,"Aguinaldo St.","Purok 2",27
6175,H480,"Aguinaldo St.","Purok 9",6
6176,H711,"Quezon Blvd.","Purok 5",3
6177,H259,"Lapu-Lapu Ave.","Purok 7",29
6178,H075,"Mabini St.","Purok 10",41
6179,H336,"Aguinaldo St.","Purok 3",10
6180,H457,"Kalayaan Rd.","Purok 8",9
6181,H470,"Kalayaan Rd.","Purok 7",44
6182,H517,"Kalayaan Rd.","Purok 9",29
6183,H080,"Aguinaldo St.","Purok 9",29
6184,H614,"Mabini St.","Purok 5",44
6185,H049,"Lapu-Lapu Ave.","Purok 2",24
6186,H860,"Narra St.","Purok 1",12
6187,H449,"Aguinaldo St.","Purok 10",39
6188,H035,"Narra St.","Purok 9",21
6189,H984,"Del Pilar St.","Purok 6",30
6190,H656,"Narra St.","Purok 8",39
6191,H886,"Rizal St.","Purok 5",36
6192,H688,"Bonifacio Ave.","Purok 5",5
6193,H464,"Bonifacio Ave.","Purok 5",23
6194,H909,"Mabini St.","Purok 8",36
6195,H113,"Aguinaldo St.","Purok 2",28
6196,H919,"Aguinaldo St.","Purok 5",33
6197,H780,"Lapu-Lapu Ave.","Purok 7",25
6198,H549,"Magallanes St.","Purok 10",7
6199,H466,"Magallanes St.","Purok 4",36
6200,H997,"Bonifacio Ave.","Purok 9",14
6201,H720,"Kalayaan Rd.","Purok 1",20
6202,H620,"Magallanes St.","Purok 1",26
6203,H885,"Quezon Blvd.","Purok 9",22
6204,H335,"Narra St.","Purok 7",40
6205,H343,"Lapu-Lapu Ave.","Purok 4",23
6206,H466,"Magallanes St.","Purok 6",28
6207,H820,"Aguinaldo St.","Purok 1",40
6208,H056,"Aguinaldo St.","Purok 2",43
6209,H656,"Rizal St.","Purok 4",39
6210,H067,"Rizal St.","Purok 2",35
6211,H905,"Del Pilar St.","Purok 2",1
6212,H270,"Kalayaan Rd.","Purok 4",5
6213,H704,"Lapu-Lapu Ave.","Purok 9",26
6214,H246,"Kalayaan Rd.","Purok 5",36
6215,H973,"Del Pilar St.","Purok 1",14
6216,H991,"Aguinaldo St.","Purok 3",24
6217,H825,"Del Pilar St.","Purok 2",39
6218,H315,"Rizal St.","Purok 1",31
6219,H136,"Kalayaan Rd.","Purok 1",6
6220,H239,"Quezon Blvd.","Purok 3",38
6221,H743,"Bonifacio Ave.","Purok 4",38
6222,H915,"Lapu-Lapu Ave.","Purok 7",30
6223,H685,"Narra St.","Purok 5",32
6224,H640,"Kalayaan Rd.","Purok 4",33
6225,H480,"Aguinaldo St.","Purok 1",13
6226,H275,"Magallanes St.","Purok 1",27
6227,H341,"Lapu-Lapu Ave.","Purok 3",41
6228,H713,"Aguinaldo St.","Purok 4",2
6229,H001,"Bonifacio Ave.","Purok 7",21
6230,H138,"Kalayaan Rd.","Purok 8",31
6231,H286,"Del Pilar St.","Purok 10",5
6232,H875,"Quezon Blvd.","Purok 10",41
6233,H936,"Magallanes St.","Purok 1",17
6234,H192,"Magallanes St.","Purok 3",31
6235,H282,"Kalayaan Rd.","Purok 4",24
6236,H027,"Rizal St.","Purok 3",17
6237,H888,"Del Pilar St.","Purok 9",7
6238,H791,"Quezon Blvd.","Purok 2",34
6239,H104,"Lapu-Lapu Ave.","Purok 2",15
6240,H981,"Lapu-Lapu Ave.","Purok 3",17
6241,H966,"Kalayaan Rd.","Purok 5",7
6242,H965,"Bonifacio Ave.","Purok 7",26
6243,H766,"Lapu-Lapu Ave.","Purok 10",16
6244,H828,"Bonifacio Ave.","Purok 1",25
6245,H266,"Quezon Blvd.","Purok 9",32
6246,H422,"Lapu-Lapu Ave.","Purok 9",34
6247,H501,"Bonifacio Ave.","Purok 4",10
6248,H904,"Rizal St.","Purok 4",13
6249,H925,"Kalayaan Rd.","Purok 6",2
6250,H243,"Kalayaan Rd.","Purok 5",44
6251,H056,"Aguinaldo St.","Purok 1",1
6252,H242,"Narra St.","Purok 10",41
6253,H521,"Lapu-Lapu Ave.","Purok 6",44
6254,H402,"Quezon Blvd.","Purok 5",38
6255,H207,"Lapu-Lapu Ave.","Purok 7",22
6256,H561,"Bonifacio Ave.","Purok 1",19
6257,H051,"Mabini St.","Purok 2",38
6258,H748,"Aguinaldo St.","Purok 2",21
6259,H587,"Magallanes St.","Purok 2",44
6260,H690,"Bonifacio Ave.","Purok 8",17
6261,H396,"Quezon Blvd.","Purok 8",9
6262,H247,"Magallanes St.","Purok 9",43
6263,H040,"Kalayaan Rd.","Purok 2",8
6264,H303,"Bonifacio Ave.","Purok 8",44
6265,H728,"Kalayaan Rd.","Purok 3",18
6266,H064,"Lapu-Lapu Ave.","Purok 2",30
6267,H409,"Mabini St.","Purok 10",31
6268,H857,"Bonifacio Ave.","Purok 1",37
6269,H851,"Lapu-Lapu Ave.","Purok 8",37
6270,H587,"Kalayaan Rd.","Purok 4",18
6271,H330,"Quezon Blvd.","Purok 7",43
6272,H805,"Del Pilar St.","Purok 5",41
6273,H771,"Del Pilar St.","Purok 3",15
6274,H999,"Aguinaldo St.","Purok 3",30
6275,H173,"Quezon Blvd.","Purok 2",28
6276,H130,"Quezon Blvd.","Purok 3",26
6277,H714,"Kalayaan Rd.","Purok 3",10
6278,H638,"Del Pilar St.","Purok 7",3
6279,H342,"Magallanes St.","Purok 7",25
6280,H040,"Mabini St.","Purok 10",40
6281,H121,"Quezon Blvd.","Purok 2",21
6282,H533,"Narra St.","Purok 4",20
6283,H287,"Magallanes St.","Purok 7",23
6284,H874,"Quezon Blvd.","Purok 1",28
6285,H773,"Rizal St.","Purok 9",28
6286,H032,"Bonifacio Ave.","Purok 8",40
6287,H291,"Bonifacio Ave.","Purok 8",34
6288,H289,"Lapu-Lapu Ave.","Purok 6",18
6289,H421,"Lapu-Lapu Ave.","Purok 2",9
6290,H612,"Bonifacio Ave.","Purok 1",29
6291,H410,"Quezon Blvd.","Purok 6",27
6292,H026,"Rizal St.","Purok 2",42
6293,H295,"Lapu-Lapu Ave.","Purok 6",39
6294,H580,"Del Pilar St.","Purok 9",29
6295,H228,"Aguinaldo St.","Purok 6",26
6296,H482,"Kalayaan Rd.","Purok 1",24
6297,H888,"Narra St.","Purok 3",34
6298,H482,"Lapu-Lapu Ave.","Purok 10",28
6299,H298,"Narra St.","Purok 1",16
6300,H971,"Magallanes St.","Purok 10",43
6301,H848,"Magallanes St.","Purok 1",37
6302,H662,"Rizal St.","Purok 3",42
6303,H532,"Narra St.","Purok 10",5
6304,H682,"Kalayaan Rd.","Purok 1",41
6305,H412,"Quezon Blvd.","Purok 7",5
6306,H301,"Magallanes St.","Purok 8",17
6307,H697,"Narra St.","Purok 6",16
6308,H836,"Aguinaldo St.","Purok 6",22
6309,H747,"Mabini St.","Purok 10",4
6310,H435,"Rizal St.","Purok 2",6
6311,H712,"Del Pilar St.","Purok 7",13
6312,H535,"Magallanes St.","Purok 10",25
6313,H184,"Quezon Blvd.","Purok 3",14
6314,H195,"Lapu-Lapu Ave.","Purok 9",44
6315,H763,"Kalayaan Rd.","Purok 1",16
6316,H241,"Magallanes St.","Purok 9",25
6317,H118,"Mabini St.","Purok 10",29
6318,H882,"Magallanes St.","Purok 3",13
6319,H771,"Bonifacio Ave.","Purok 5",10
6320,H640,"Mabini St.","Purok 6",21
6321,H972,"Lapu-Lapu Ave.","Purok 3",43
6322,H227,"Kalayaan Rd.","Purok 7",8
6323,H046,"Del Pilar St.","Purok 5",20
6324,H464,"Quezon Blvd.","Purok 6",26
6325,H066,"Del Pilar St.","Purok 6",22
6326,H593,"Kalayaan Rd.","Purok 7",35
6327,H667,"Aguinaldo St.","Purok 2",35
6328,H624,"Narra St.","Purok 1",18
6329,H013,"Lapu-Lapu Ave.","Purok 4",24
6330,H844,"Mabini St.","Purok 9",11
6331,H833,"Mabini St.","Purok 7",15
6332,H395,"Narra St.","Purok 8",17
6333,H781,"Rizal St.","Purok 9",20
6334,H282,"Narra St.","Purok 9",32
6335,H235,"Aguinaldo St.","Purok 7",27
6336,H831,"Del Pilar St.","Purok 1",34
6337,H586,"Lapu-Lapu Ave.","Purok 3",9
6338,H049,"Kalayaan Rd.","Purok 3",34
6339,H857,"Del Pilar St.","Purok 10",13
6340,H971,"Narra St.","Purok 10",44
6341,H518,"Lapu-Lapu Ave.","Purok 8",15
6342,H008,"Narra St.","Purok 10",23
6343,H663,"Mabini St.","Purok 5",16
6344,H581,"Aguinaldo St.","Purok 8",39
6345,H552,"Quezon Blvd.","Purok 10",6
6346,H651,"Mabini St.","Purok 3",44
6347,H032,"Quezon Blvd.","Purok 9",19
6348,H082,"Narra St.","Purok 5",11
6349,H288,"Lapu-Lapu Ave.","Purok 2",30
6350,H782,"Del Pilar St.","Purok 6",3
6351,H725,"Narra St.","Purok 9",12
6352,H312,"Bonifacio Ave.","Purok 1",8
6353,H757,"Rizal St.","Purok 1",19
6354,H153,"Lapu-Lapu Ave.","Purok 8",26
6355,H609,"Bonifacio Ave.","Purok 1",10
6356,H990,"Kalayaan Rd.","Purok 1",25
6357,H538,"Mabini St.","Purok 6",36
6358,H015,"Kalayaan Rd.","Purok 1",18
6359,H706,"Quezon Blvd.","Purok 5",30
6360,H381,"Bonifacio Ave.","Purok 6",16
6361,H515,"Magallanes St.","Purok 3",22
6362,H217,"Aguinaldo St.","Purok 7",28
6363,H058,"Rizal St.","Purok 1",15
6364,H882,"Mabini St.","Purok 4",35
6365,H205,"Quezon Blvd.","Purok 3",16
6366,H560,"Lapu-Lapu Ave.","Purok 5",42
6367,H353,"Del Pilar St.","Purok 7",3
6368,H395,"Quezon Blvd.","Purok 6",17
6369,H519,"Del Pilar St.","Purok 1",31
6370,H206,"Del Pilar St.","Purok 10",29
6371,H956,"Magallanes St.","Purok 1",17
6372,H836,"Kalayaan Rd.","Purok 7",24
6373,H960,"Rizal St.","Purok 6",42
6374,H213,"Del Pilar St.","Purok 1",11
6375,H090,"Mabini St.","Purok 8",33
6376,H878,"Mabini St.","Purok 4",26
6377,H025,"Mabini St.","Purok 1",44
6378,H265,"Magallanes St.","Purok 10",8
6379,H911,"Lapu-Lapu Ave.","Purok 8",24
6380,H665,"Del Pilar St.","Purok 9",34
6381,H930,"Narra St.","Purok 9",29
6382,H401,"Bonifacio Ave.","Purok 8",27
6383,H355,"Aguinaldo St.","Purok 1",29
6384,H941,"Del Pilar St.","Purok 7",14
6385,H713,"Magallanes St.","Purok 9",6
6386,H909,"Aguinaldo St.","Purok 7",9
6387,H718,"Del Pilar St.","Purok 6",19
6388,H484,"Magallanes St.","Purok 5",3
6389,H032,"Kalayaan Rd.","Purok 10",43
6390,H077,"Quezon Blvd.","Purok 4",29
6391,H115,"Narra St.","Purok 5",26
6392,H927,"Mabini St.","Purok 7",23
6393,H084,"Narra St.","Purok 8",24
6394,H403,"Quezon Blvd.","Purok 7",2
6395,H520,"Lapu-Lapu Ave.","Purok 6",28
6396,H360,"Lapu-Lapu Ave.","Purok 10",2
6397,H513,"Bonifacio Ave.","Purok 2",41
6398,H831,"Kalayaan Rd.","Purok 9",34
6399,H463,"Kalayaan Rd.","Purok 9",34
6400,H562,"Kalayaan Rd.","Purok 8",15
6401,H521,"Narra St.","Purok 4",1
6402,H297,"Mabini St.","Purok 4",22
6403,H598,"Mabini St.","Purok 6",12
6404,H746,"Aguinaldo St.","Purok 2",27
6405,H312,"Kalayaan Rd.","Purok 4",23
6406,H410,"Aguinaldo St.","Purok 3",5
6407,H623,"Narra St.","Purok 7",33
6408,H065,"Lapu-Lapu Ave.","Purok 2",16
6409,H408,"Lapu-Lapu Ave.","Purok 1",44
6410,H838,"Aguinaldo St.","Purok 10",39
6411,H219,"Lapu-Lapu Ave.","Purok 4",21
6412,H074,"Quezon Blvd.","Purok 4",10
6413,H386,"Aguinaldo St.","Purok 10",11
6414,H112,"Aguinaldo St.","Purok 10",11
6415,H204,"Bonifacio Ave.","Purok 3",39
6416,H089,"Mabini St.","Purok 10",6
6417,H661,"Narra St.","Purok 10",10
6418,H673,"Lapu-Lapu Ave.","Purok 2",44
6419,H498,"Magallanes St.","Purok 5",33
6420,H772,"Aguinaldo St.","Purok 9",20
6421,H012,"Narra St.","Purok 10",13
6422,H326,"Rizal St.","Purok 4",34
6423,H372,"Lapu-Lapu Ave.","Purok 10",15
6424,H241,"Del Pilar St.","Purok 1",5
6425,H495,"Del Pilar St.","Purok 5",40
6426,H107,"Mabini St.","Purok 2",21
6427,H091,"Bonifacio Ave.","Purok 3",42
6428,H321,"Bonifacio Ave.","Purok 10",37
6429,H954,"Kalayaan Rd.","Purok 3",44
6430,H514,"Bonifacio Ave.","Purok 4",35
6431,H964,"Narra St.","Purok 10",24
6432,H328,"Mabini St.","Purok 5",30
6433,H410,"Magallanes St.","Purok 6",44
6434,H490,"Magallanes St.","Purok 3",25
6435,H702,"Aguinaldo St.","Purok 1",7
6436,H513,"Bonifacio Ave.","Purok 3",27
6437,H490,"Magallanes St.","Purok 3",40
6438,H971,"Aguinaldo St.","Purok 5",17
6439,H708,"Bonifacio Ave.","Purok 6",1
6440,H149,"Quezon Blvd.","Purok 3",36
6441,H684,"Rizal St.","Purok 1",39
6442,H238,"Quezon Blvd.","Purok 9",44
6443,H609,"Rizal St.","Purok 4",1
6444,H885,"Del Pilar St.","Purok 3",7
6445,H506,"Rizal St.","Purok 7",19
6446,H619,"Mabini St.","Purok 3",30
6447,H006,"Magallanes St.","Purok 6",44
6448,H111,"Aguinaldo St.","Purok 9",35
6449,H244,"Lapu-Lapu Ave.","Purok 5",32
6450,H635,"Quezon Blvd.","Purok 10",29
6451,H073,"Narra St.","Purok 6",19
6452,H274,"Lapu-Lapu Ave.","Purok 3",2
6453,H573,"Mabini St.","Purok 6",15
6454,H077,"Lapu-Lapu Ave.","Purok 9",23
6455,H142,"Rizal St.","Purok 8",33
6456,H367,"Narra St.","Purok 7",36
6457,H514,"Quezon Blvd.","Purok 2",16
6458,H900,"Aguinaldo St.","Purok 8",41
6459,H784,"Kalayaan Rd.","Purok 9",5
6460,H686,"Rizal St.","Purok 3",28
6461,H916,"Narra St.","Purok 9",6
6462,H376,"Rizal St.","Purok 1",44
6463,H548,"Quezon Blvd.","Purok 1",43
6464,H760,"Aguinaldo St.","Purok 2",28
6465,H598,"Rizal St.","Purok 5",28
6466,H750,"Rizal St.","Purok 2",3
6467,H560,"Rizal St.","Purok 4",10
6468,H409,"Rizal St.","Purok 10",29
6469,H743,"Lapu-Lapu Ave.","Purok 1",35
6470,H192,"Del Pilar St.","Purok 1",43
6471,H835,"Mabini St.","Purok 7",37
6472,H204,"Del Pilar St.","Purok 10",35
6473,H340,"Rizal St.","Purok 3",32
6474,H726,"Rizal St.","Purok 1",10
6475,H270,"Lapu-Lapu Ave.","Purok 6",5
6476,H234,"Narra St.","Purok 2",4
6477,H894,"Del Pilar St.","Purok 2",5
6478,H789,"Aguinaldo St.","Purok 10",31
6479,H613,"Magallanes St.","Purok 9",37
6480,H106,"Magallanes St.","Purok 2",33
6481,H587,"Magallanes St.","Purok 1",35
6482,H318,"Bonifacio Ave.","Purok 7",21
6483,H916,"Narra St.","Purok 3",4
6484,H714,"Aguinaldo St.","Purok 3",39
6485,H717,"Mabini St.","Purok 9",38
6486,H413,"Magallanes St.","Purok 6",6
6487,H977,"Magallanes St.","Purok 8",32
6488,H968,"Aguinaldo St.","Purok 5",36
6489,H584,"Kalayaan Rd.","Purok 7",1
6490,H564,"Aguinaldo St.","Purok 8",12
6491,H125,"Quezon Blvd.","Purok 5",18
6492,H401,"Kalayaan Rd.","Purok 1",14
6493,H800,"Del Pilar St.","Purok 6",3
6494,H620,"Quezon Blvd.","Purok 8",14
6495,H310,"Mabini St.","Purok 3",3
6496,H255,"Mabini St.","Purok 7",30
6497,H100,"Del Pilar St.","Purok 3",8
6498,H433,"Magallanes St.","Purok 3",29
6499,H023,"Bonifacio Ave.","Purok 6",1
6500,H714,"Rizal St.","Purok 1",7
6501,H699,"Narra St.","Purok 8",40
6502,H992,"Magallanes St.","Purok 8",39
6503,H531,"Aguinaldo St.","Purok 6",1
6504,H216,"Quezon Blvd.","Purok 1",14
6505,H446,"Narra St.","Purok 3",14
6506,H580,"Rizal St.","Purok 7",5
6507,H110,"Aguinaldo St.","Purok 8",11
6508,H290,"Aguinaldo St.","Purok 6",30
6509,H099,"Magallanes St.","Purok 5",6
6510,H371,"Magallanes St.","Purok 9",21
6511,H266,"Del Pilar St.","Purok 1",13
6512,H893,"Magallanes St.","Purok 10",1
6513,H306,"Rizal St.","Purok 3",35
6514,H395,"Mabini St.","Purok 9",5
6515,H945,"Kalayaan Rd.","Purok 6",16
6516,H673,"Mabini St.","Purok 3",32
6517,H859,"Aguinaldo St.","Purok 5",10
6518,H273,"Mabini St.","Purok 3",17
6519,H845,"Quezon Blvd.","Purok 10",31
6520,H035,"Aguinaldo St.","Purok 3",36
6521,H383,"Aguinaldo St.","Purok 10",40
6522,H480,"Rizal St.","Purok 10",9
6523,H463,"Aguinaldo St.","Purok 8",15
6524,H788,"Quezon Blvd.","Purok 4",11
6525,H665,"Kalayaan Rd.","Purok 4",25
6526,H919,"Narra St.","Purok 8",39
6527,H096,"Lapu-Lapu Ave.","Purok 8",36
6528,H239,"Quezon Blvd.","Purok 2",10
6529,H055,"Rizal St.","Purok 3",25
6530,H322,"Magallanes St.","Purok 1",7
